ID,Год,Статус,Тип взыскания,Сумма,Количество,Номер ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,19322/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,198988/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,226210/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,23820/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,23821/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,23823/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,23825/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,23826/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,245128/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,264345/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,305764/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,314633/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,315832/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,329353/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,342052/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,349431/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,354554/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,367789/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,368075/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,375083/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,385252/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,38953/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,396992/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,413796/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,413816/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,419992/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,419993/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,432514/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,432531/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,432589/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,440838/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,444503/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,445248/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,473978/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,474025/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,474740/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,477566/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,480486/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,482838/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,488163/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,497725/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,498145/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,498149/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,498182/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,498561/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,503625/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,504049/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,504766/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,506607/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,519272/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,536778/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,552846/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,580171/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,589399/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,592135/24/42009-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,606495/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,615313/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,61700/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,61701/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,623821/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,624050/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,626760/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,634196/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,634894/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,634975/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,641538/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,644300/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,647812/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,650499/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,650829/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,660000/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,664044/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,664391/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,665152/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,668389/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,673510/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,673567/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,673574/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,680471/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,680472/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,680643/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,681023/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,681106/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,681107/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,681198/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,681211/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,681485/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,684181/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,684251/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,686808/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,693994/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,694019/24/77053-ИП
7712040126,2024,Погашено,"Госпошлина, присужденная судом",41400.00,150,695891/24/77053-ИП
7712040126,2024,Погашено,Не указано,40000.00,11,159/24/77053-ИП
7712040126,2024,Погашено,Не указано,40000.00,11,16109/24/77053-ИП
7712040126,2024,Погашено,Не указано,40000.00,11,16120/24/77053-ИП
7712040126,2024,Погашено,Не указано,40000.00,11,492025/24/77053-ИП
7712040126,2024,Погашено,Не указано,40000.00,11,621294/24/77053-ИП
7712040126,2024,Погашено,Не указано,40000.00,11,621295/24/77053-ИП
7712040126,2024,Погашено,Не указано,40000.00,11,621298/24/77053-ИП
7712040126,2024,Погашено,Не указано,40000.00,11,621324/24/77053-ИП
7712040126,2024,Погашено,Не указано,40000.00,11,687730/24/77009-ИП
7712040126,2024,Погашено,Не указано,40000.00,11,778926/24/77053-ИП
7712040126,2024,Погашено,Не указано,40000.00,11,778932/24/77053-ИП
7712040126,2024,Погашено,Штраф ГИБДД,500.00,4,1022150/24/77047-ИП
7712040126,2024,Погашено,Штраф ГИБДД,500.00,4,284801/24/82004-ИП
7712040126,2024,Погашено,Штраф ГИБДД,500.00,4,691023/24/77047-ИП
7712040126,2024,Погашено,Штраф ГИБДД,500.00,4,72867/24/77047-ИП
7712040126,2024,Погашено,Оплата труда и иные выплаты по трудовым правоотношениям,0.00,1,476630/24/77053-ИП
7712040126,2024,Погашено,Моральный вред как самостоятельное требование (за исключением вреда от преступления),0.00,3,611482/24/77053-ИП
7712040126,2024,Погашено,Моральный вред как самостоятельное требование (за исключением вреда от преступления),0.00,3,694776/24/77053-ИП
7712040126,2024,Погашено,Моральный вред как самостоятельное требование (за исключением вреда от преступления),0.00,3,971292/24/77053-ИП
7712040126,2024,Погашено,Иной вид исполнения неимущественного характера,0.00,7,763456/24/77053-ИП
7712040126,2024,Погашено,Иной вид исполнения неимущественного характера,0.00,7,763812/24/77053-ИП
7712040126,2024,Погашено,Иной вид исполнения неимущественного характера,0.00,7,763813/24/77053-ИП
7712040126,2024,Погашено,Иной вид исполнения неимущественного характера,0.00,7,864169/24/77053-ИП
7712040126,2024,Погашено,Иной вид исполнения неимущественного характера,0.00,7,864177/24/77053-ИП
7712040126,2024,Погашено,Иной вид исполнения неимущественного характера,0.00,7,949769/24/77053-ИП
7712040126,2024,Погашено,Иной вид исполнения неимущественного характера,0.00,7,949772/24/77053-ИП
7712040126,2024,Не завершено,Иной вид исполнения неимущественного характера,50000.00,1,644252/24/77053-ИП
7712040126,2024,Не завершено,"Госпошлина, присужденная судом",26300.00,2,624019/24/77053-ИП
7712040126,2024,Не завершено,"Госпошлина, присужденная судом",26300.00,2,973486/24/77053-ИП
7712040126,2024,Не завершено,Иные взыскания имущественного характера в пользу физических и юридических лиц,10300.00,7,503292/24/77053-ИП
7712040126,2024,Не завершено,Иные взыскания имущественного характера в пользу физических и юридических лиц,10300.00,7,681108/24/77053-ИП
7712040126,2024,Не завершено,Иные взыскания имущественного характера в пользу физических и юридических лиц,10300.00,7,726952/24/77053-ИП
7712040126,2024,Не завершено,Иные взыскания имущественного характера в пользу физических и юридических лиц,10300.00,7,804657/24/77053-ИП
7712040126,2024,Не завершено,Иные взыскания имущественного характера в пользу физических и юридических лиц,10300.00,7,834417/24/77053-ИП
7712040126,2024,Не завершено,Иные взыскания имущественного характера в пользу физических и юридических лиц,10300.00,7,891409/24/77053-ИП
7712040126,2024,Не завершено,Иные взыскания имущественного характера в пользу физических и юридических лиц,10300.00,7,950243/24/77053-ИП
7712040126,2024,Не завершено,"Материальный ущерб по ГК РФ, причиненный физическим или юридическим лицам",0.00,1,75325/24/77053-ИП
7712040126,2024,Не завершено,"Процессуальные издержки в пользу иных лиц, кроме расходов на экспертизу",0.00,1,75326/24/77053-ИП
7712040126,2025,Завершено,"Госпошлина, присужденная судом",700.00,1,76352/25/24014-ИП
7712040126,2025,Погашено,Штраф ГИБДД,0.00,2,235157/25/77047-ИП
7712040126,2025,Погашено,Штраф ГИБДД,0.00,2,711210/25/77047-ИП
7712040126,2025,Погашено,"Процессуальные издержки в пользу иных лиц, кроме расходов на экспертизу",0.00,1,592749/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,1007611/24/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,114903/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,115255/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,132145/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,13242/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,138576/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,141256/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,141705/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,157481/25/86018-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,164073/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,164088/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,170942/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,173044/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,178500/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,178501/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,178707/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,179266/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,181012/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,225681/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,227238/25/72006-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,230757/25/77006-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,233378/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,239061/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,239071/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,239072/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,240112/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,241427/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,254181/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,25557/25/59004-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,257368/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,259617/25/77009-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,264148/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,267351/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,267551/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,271349/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,271351/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,282203/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,296249/25/77024-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,305438/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,315538/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,316118/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,322284/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,324183/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,324877/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,346634/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,356911/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,356986/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,357552/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,359468/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,360116/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,360949/25/77035-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,364600/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,364775/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,369447/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,373355/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,374429/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,379109/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,379111/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,380703/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,391374/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,395372/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,39658/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,398113/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,399788/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,407957/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,412344/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,419605/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,423157/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,429416/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,439702/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,447093/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,447176/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,451303/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,451865/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,451866/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,456839/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,46472/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,465987/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,466061/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,469189/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,477488/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,497768/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,498044/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,507896/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,508276/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,512579/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,51837/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,539665/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,539856/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,558080/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,564085/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,5826/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,585678/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,586284/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,586285/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,588578/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,588737/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,588847/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,588932/25/77053-ИП
7712040126,2025,Погашено,"Госпошлина, присужденная судом",121152.99,157,589997/25/77053-ИП
7712040126,2025,Погашено,Иной вид исполнения неимущественного характера,50000.00,4,325953/25/77053-ИП
7712040126,2025,Погашено,Иной вид исполнения неимущественного характера,50000.00,4,691776/25/77053-ИП
7712040126,2025,Погашено,Иной вид исполнения неимущественного характера,50000.00,4,700614/25/77053-ИП
7712040126,2025,Погашено,Иной вид исполнения неимущественного характера,50000.00,4,98447/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,1007612/24/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,118299/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,118322/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,121701/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,129948/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,139369/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,139372/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,163327/25/56044-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,16393/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,182808/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,198847/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,203278/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,219893/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,223182/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,231190/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,241609/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,249746/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,260246/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,273624/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,290094/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,305436/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,320237/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,320238/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,325952/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,340323/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,340329/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,356910/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,356984/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,361658/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,371217/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,371442/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,380707/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,3833/25/50004-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,391968/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,392752/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,392844/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,394223/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,408341/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,410504/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,437564/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,445586/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,446905/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,457442/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,460676/25/77053-ИП
7712040126,2025,Погашено,Иные взыскания имущественного характера в пользу физических и юридических лиц,35000.00,97,462558/25/77053-ИП
